name,price,link,company,product_seq,image,form_factor,interface,protocol,volume,memory_type,nand,ram_type,ram_mounted,sequential_read,sequential_write,read_iops,write_iops,heatsink,rgbled,as_year,support_option,reg_date,bookmark
Western Digital WD BLUE SN550 M.2 NVMe 해외구매,183800.0,https://prod.danawa.com/info/?pcode=10888983&cate=112760,Western Digital,10888983,//img.danawa.com/prod_img/500000/983/888/img/10888983_1.jpg?shrink=330:*&_v=20201019162936,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,500GB,TLC(기타),3D낸드,,,"2,400","1,750",300,240,0,0,nan,63,201912,
AFOX Original SE,54100.0,https://prod.danawa.com/info/?pcode=7513840&cate=112760,AFOX,7513840,//img.danawa.com/prod_img/500000/840/513/img/7513840_1.jpg?shrink=330:*&_v=20210928133211,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,TLC(기타),3D낸드,,,510,500,nan,nan,0,0,3,41,201903,
HP EX920 M.2 NVMe,178000.0,https://prod.danawa.com/info/?pcode=6121398&cate=112760,HP,6121398,//img.danawa.com/prod_img/500000/398/121/img/6121398_1.jpg?shrink=330:*&_v=20200513165320,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,TLC(기타),3D낸드,,,"3,200","1,800",350,250,0,0,3,57,201805,
인텔 760P M.2 NVMe,45000.0,https://prod.danawa.com/info/?pcode=6085380&cate=112760,인텔,6085380,//img.danawa.com/prod_img/500000/380/085/img/6085380_1.jpg?shrink=330:*&_v=20201019094517,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,256GB,TLC(기타),3D낸드,,,"3,210","1,315",205,265,0,0,5,0,201804,
마이크론 Crucial MX500 M.2 SATA 아스크텍,75500.0,https://prod.danawa.com/info/?pcode=6069570&cate=112760,마이크론 Crucial,6069570,//img.danawa.com/prod_img/500000/570/069/img/6069570_1.jpg?shrink=330:*&_v=20221018191326,M.2 (2280),SATA3 (6Gb/s),,250GB,TLC(기타),3D낸드,,,560,510,95,90,0,0,5,59,201804,
인텔 545s,,https://prod.danawa.com/info/?pcode=5569744&cate=112760,인텔,5569744,//img.danawa.com/prod_img/500000/744/569/img/5569744_1.jpg?shrink=330:*&_v=20171020153812,6.4cm(2.5형),SATA3 (6Gb/s),,128GB,TLC(기타),3D낸드,,,550,440,70,80,0,0,5,16,201710,
트랜센드 3.5 변환 가이드,,https://prod.danawa.com/info/?pcode=2748991&cate=112760,트랜센드,2748991,//img.danawa.com/prod_img/500000/991/748/img/2748991_1.jpg?shrink=330:*&_v=20171011200959,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201408,
ORICO PHC-35 하드디스크보관함,6600.0,https://prod.danawa.com/info/?pcode=1769011&cate=112760,ORICO,1769011,//img.danawa.com/prod_img/500000/011/769/img/1769011_1.jpg?shrink=330:*&_v=20210405135017,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201208,
GLOWAY VAL M.2 NVMe,28040.0,https://prod.danawa.com/info/?pcode=20659943&cate=112760,GLOWAY,20659943,//img.danawa.com/prod_img/500000/943/659/img/20659943_1.jpg?shrink=330:*&_v=20230623112108,M.2 (2280),,NVMe,480GB,TLC(기타),3D낸드,,,"2,180","1,680",149,238,0,0,nan,32,202306,
KingSpec KSD-ZF18 해외구매,205180.0,https://prod.danawa.com/info/?pcode=20019275&cate=112760,KingSpec,20019275,//img.danawa.com/prod_img/500000/275/019/img/20019275_1.jpg?shrink=330:*&_v=20230503163808,4.6cm(1.8형),ZIF,,256GB,,,,,nan,nan,nan,nan,0,0,nan,2,201506,
SK하이닉스 PC601 M.2 NVMe 해외구매,87100.0,https://prod.danawa.com/info/?pcode=18830126&cate=112760,SK하이닉스,18830126,//img.danawa.com/prod_img/500000/126/830/img/18830126_1.jpg?shrink=330:*&_v=20230125144643,M.2 (2280),,NVMe,256GB,,,,,"3,100","1,300",200,245,0,0,nan,0,202301,
TeamGroup MP33 PRO M.2 NVMe 해외구매,221600.0,https://prod.danawa.com/info/?pcode=15624662&cate=112760,TeamGroup,15624662,//img.danawa.com/prod_img/500000/662/624/img/15624662_1.jpg?shrink=330:*&_v=20211108131840,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,TLC(기타),3D낸드,,,"2,100","1,700",220,200,0,0,nan,44,202111,
케이엘시스템 2.5 SSD 조립용 나사,890.0,https://prod.danawa.com/info/?pcode=15064685&cate=112760,케이엘시스템,15064685,//img.danawa.com/prod_img/500000/685/064/img/15064685_1.jpg?shrink=330:*&_v=20210823165508,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202108,
ORICO PSC-L20 충격방지 하드보관함 해외구매,110770.0,https://prod.danawa.com/info/?pcode=14944928&cate=112760,ORICO,14944928,//img.danawa.com/prod_img/500000/928/944/img/14944928_1.jpg?shrink=330:*&_v=20210806155919,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201712,
삼성전자 PM981a M.2 NVMe 해외구매,,https://prod.danawa.com/info/?pcode=13804004&cate=112760,삼성전자,13804004,//img.danawa.com/prod_img/500000/004/804/img/13804004_1.jpg?shrink=330:*&_v=20210405160123,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,2TB,TLC(기타),3D낸드,,DRAM 탑재,"3,500","3,000",580,500,0,0,nan,45,201911,
킹스톤 A2000 M.2 NVMe 해외구매,200000.0,https://prod.danawa.com/info/?pcode=13674512&cate=112760,킹스톤,13674512,//img.danawa.com/prod_img/500000/512/674/img/13674512_1.jpg?shrink=330:*&_v=20210322173631,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,1TB,,3D낸드,,,"2,200","2,000",250,250,0,0,nan,0,202103,
마이크론 5300 PRO 해외구매,,https://prod.danawa.com/info/?pcode=13504196&cate=112760,마이크론,13504196,//img.danawa.com/prod_img/500000/196/504/img/13504196_1.jpg?shrink=330:*&_v=20220527175144,6.4cm(2.5형),SATA3 (6Gb/s),,960GB,TLC(기타),3D낸드,,,540,520,95,35,0,0,nan,0,202103,
삼성전자 PM881 M.2 SATA 병행수입,68280.0,https://prod.danawa.com/info/?pcode=13359701&cate=112760,삼성전자,13359701,//img.danawa.com/prod_img/500000/701/359/img/13359701_1.jpg?shrink=330:*&_v=20210210112644,M.2 (2280),SATA3 (6Gb/s),,256GB,TLC(기타),,,,560,530,nan,nan,0,0,nan,0,202102,
Lite-On MU3 PH6-CE,66000.0,https://prod.danawa.com/info/?pcode=11605001&cate=112760,Lite-On,11605001,//img.danawa.com/prod_img/500000/001/605/img/11605001_1.jpg?shrink=330:*&_v=20200826111319,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,,3D낸드,,,560,500,83,89,0,0,3,9,202006,
MySSD EX700MC PCIe,179000.0,https://prod.danawa.com/info/?pcode=9580971&cate=112760,MySSD,9580971,//img.danawa.com/prod_img/500000/971/580/img/9580971_1.jpg?shrink=330:*&_v=20190926172554,PCIe 카드,PCIe2.0x4 (20GT/s),,512GB,MLC(기타),,,,900,900,nan,nan,0,0,3,43,201909,
GLOWAY VAL 히트싱크 M.2 NVMe,59000.0,https://prod.danawa.com/info/?pcode=9396207&cate=112760,GLOWAY,9396207,//img.danawa.com/prod_img/500000/207/396/img/9396207_1.jpg?shrink=330:*&_v=20230623111828,M.2 (2280),,NVMe,480GB,TLC(기타),3D낸드,,,"2,180","1,680",149,238,0,0,nan,32,201908,
Western Digital WD GREEN SSD 해외구매,89040.0,https://prod.danawa.com/info/?pcode=8886968&cate=112760,Western Digital WD,8886968,//img.danawa.com/prod_img/500000/968/886/img/8886968_1.jpg?shrink=330:*&_v=20200521162804,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,TLC(기타),,,,545,nan,nan,nan,0,0,nan,16,201907,
바른전자 GoldFlash PROx,398830.0,https://prod.danawa.com/info/?pcode=6449370&cate=112760,바른전자,6449370,//img.danawa.com/prod_img/500000/370/449/img/6449370_1.jpg?shrink=330:*&_v=20180910092951,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,,,,,534,270,nan,nan,0,0,3,40,201808,
SK하이닉스 SC311 M.2 SATA 중고,20000.0,https://prod.danawa.com/info/?pcode=6383572&cate=112760,SK하이닉스,6383572,//img.danawa.com/prod_img/500000/572/383/img/6383572_1.jpg?shrink=330:*&_v=20200513172753,M.2 (2280),SATA3 (6Gb/s),,128GB,,,,,nan,nan,nan,nan,0,0,nan,0,201808,
삼성전자 970 PRO M.2 NVMe 해외구매,183000.0,https://prod.danawa.com/info/?pcode=6303923&cate=112760,삼성전자,6303923,//img.danawa.com/prod_img/500000/923/303/img/6303923_1.jpg?shrink=330:*&_v=20200513172522,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,512GB,MLC(기타),3D낸드,DDR4 512MB,DRAM 탑재,"3,500","2,300",370,500,0,0,nan,27,201804,
삼성전자 860 EVO 해외구매,185000.0,https://prod.danawa.com/info/?pcode=6088553&cate=112760,삼성전자,6088553,//img.danawa.com/prod_img/500000/553/088/img/6088553_1.jpg?shrink=330:*&_v=20180425141243,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(토글),3D낸드,DDR4 1GB,DRAM 탑재,550,520,98,90,0,0,nan,63,201804,
Apacer AS450,66780.0,https://prod.danawa.com/info/?pcode=6071236&cate=112760,Apacer,6071236,//img.danawa.com/prod_img/500000/236/071/img/6071236_1.jpg?shrink=330:*&_v=20190325092657,6.4cm(2.5형),SATA3 (6Gb/s),,240GB,TLC(기타),3D낸드,,,505,410,79,82,0,0,3,56,201804,
KingDian S290,49500.0,https://prod.danawa.com/info/?pcode=6026383&cate=112760,KingDian,6026383,//img.danawa.com/prod_img/500000/383/026/img/6026383_1.jpg?shrink=330:*&_v=20180404115553,6.4cm(2.5형),SATA3 (6Gb/s),,240GB,TLC(기타),3D낸드,,,559,515,57,46,0,0,3,16,201804,
명인일렉트로닉스 엠트루 SATADOM D246,57800.0,https://prod.danawa.com/info/?pcode=5835989&cate=112760,명인일렉트로닉스 엠트루,5835989,//img.danawa.com/prod_img/500000/989/835/img/5835989_1.jpg?shrink=330:*&_v=20201019180534,SATADOM,SATA3 (6Gb/s),,64GB,MLC(기타),,,,348,101,nan,nan,0,0,2,57,201801,
HP S700 PRO M.2 SATA,,https://prod.danawa.com/info/?pcode=5814388&cate=112760,HP,5814388,//img.danawa.com/prod_img/500000/388/814/img/5814388_1.jpg?shrink=330:*&_v=20230912105234,M.2 (2280),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,563,509,80,90,0,0,3,57,201801,
KingSpec P3 Series,460000.0,https://prod.danawa.com/info/?pcode=5543322&cate=112760,KingSpec,5543322,//img.danawa.com/prod_img/500000/322/543/img/5543322_1.jpg?shrink=330:*&_v=20171011152331,6.4cm(2.5형),SATA3 (6Gb/s),,512GB,MLC(기타),3D낸드,,,535,350,70,68,0,0,3,25,201710,
킹패스트 F6 Pro,,https://prod.danawa.com/info/?pcode=5096247&cate=112760,킹패스트,5096247,//img.danawa.com/prod_img/500000/247/096/img/5096247_1.jpg?shrink=330:*&_v=20190523101523,6.4cm(2.5형),SATA3 (6Gb/s),,120GB,TLC(기타),3D낸드,,,550,458,nan,nan,0,0,3,41,201704,
ADATA Premier SP580,67410.0,https://prod.danawa.com/info/?pcode=4280160&cate=112760,ADATA,4280160,//img.danawa.com/prod_img/500000/160/280/img/4280160_1.jpg?shrink=330:*&_v=20170822165033,6.4cm(2.5형),SATA3 (6Gb/s),,120GB,TLC(토글),,,,560,410,nan,nan,0,0,3,57,201607,
삼성전자 850 EVO mSATA 해외구매,,https://prod.danawa.com/info/?pcode=3103063&cate=112760,삼성전자,3103063,//img.danawa.com/prod_img/500000/063/103/img/3103063_1.jpg?shrink=330:*&_v=20170317093114,Mini SATA(mSATA),SATA3(6Gb/s),,500GB,TLC(토글),3D낸드,,,최대 540,520,95,88,0,0,nan,11,201504,
삼성전자 840 PRO Series 해외구매,,https://prod.danawa.com/info/?pcode=2799279&cate=112760,삼성전자,2799279,//img.danawa.com/prod_img/500000/279/799/img/2799279_1.jpg?shrink=330:*&_v=20170424142541,6.4cm(2.5형),SATA3(6Gb/s),,256GB,삼성 MLC(토글),,DDR2 512MB,DRAM 탑재,540,520,100,90,0,0,nan,1,201211,
삼성전자 830 Series 해외구매,,https://prod.danawa.com/info/?pcode=1534213&cate=112760,삼성전자,1534213,//img.danawa.com/prod_img/500000/213/534/img/1534213_1.jpg?shrink=330:*&_v=20170720143347,6.4cm(2.5형),SATA3(6Gb/s),,64GB,삼성 MLC(토글),,DDR2 256MB,DRAM 탑재,520,160,nan,16,0,0,nan,3,201111,
SK하이닉스 PC611 M.2 NVme 해외구매,46430.0,https://prod.danawa.com/info/?pcode=14207789&cate=112760,SK하이닉스,14207789,//img.danawa.com/prod_img/500000/789/207/img/14207789_1.jpg?shrink=330:*&_v=20210517162532,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,,,,,"3,100","1,300",200,245,0,0,nan,0,202105,
삼성전자 PM961 M.2 NVMe 병행수입,279300.0,https://prod.danawa.com/info/?pcode=4606883&cate=112760,삼성전자,4606883,//img.danawa.com/prod_img/500000/883/606/img/4606883_1.jpg?shrink=330:*&_v=20200513172623,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.2,512GB,TLC(토글),,,,nan,nan,nan,nan,0,0,nan,2,201610,
라이트컴 COMS Macbook Air SSD to M.2 컨버터,10690.0,https://prod.danawa.com/info/?pcode=4198561&cate=112760,라이트컴 COMS,4198561,//img.danawa.com/prod_img/500000/561/198/img/4198561_1.jpg?shrink=330:*&_v=20171011180228,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201606,
NOFAN ST-2223SATA,30000.0,https://prod.danawa.com/info/?pcode=2854027&cate=112760,NOFAN,2854027,//img.danawa.com/prod_img/500000/027/854/img/2854027_1.jpg?shrink=330:*&_v=20180704101549,,,,,,,,,nan,nan,nan,nan,0,0,1,0,201410,
SK하이닉스 SC308 M.2 SATA 해외구매,350000.0,https://prod.danawa.com/info/?pcode=13554101&cate=112760,SK하이닉스,13554101,//img.danawa.com/prod_img/500000/101/554/img/13554101_1.jpg?shrink=330:*&_v=20210309182921,M.2 (2280),SATA3 (6Gb/s),,256GB,TLC(기타),,,DRAM 탑재,530,최대 190,85,50,0,0,nan,0,201709,
스카이디지탈 NEUTRON M.2 NVMe,150000.0,https://prod.danawa.com/info/?pcode=11850676&cate=112760,스카이디지탈,11850676,//img.danawa.com/prod_img/500000/676/850/img/11850676_1.jpg?shrink=330:*&_v=20220607134639,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,,3D낸드,DDR3 512MB,DRAM 탑재,"3,400","3,000",220,650,0,0,5,45,202007,
건평정보통신 IPLEX Titan Pro,29000.0,https://prod.danawa.com/info/?pcode=7982626&cate=112760,건평정보통신 IPLEX,7982626,//img.danawa.com/prod_img/500000/626/982/img/7982626_1.jpg?shrink=330:*&_v=20190531142022,6.4cm(2.5형),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,560,470,85,56,0,0,3,57,201905,
삼성전자 M871a M.2 SATA 중고,,https://prod.danawa.com/info/?pcode=5908572&cate=112760,삼성전자,5908572,//img.danawa.com/prod_img/500000/572/908/img/5908572_1.jpg?shrink=330:*&_v=20200513172753,M.2 (2280),SATA3 (6Gb/s),,128GB,,,,,520,430,nan,nan,0,0,nan,0,201802,
KingDian S280,94170.0,https://prod.danawa.com/info/?pcode=5464133&cate=112760,KingDian,5464133,//img.danawa.com/prod_img/500000/133/464/img/5464133_1.jpg?shrink=330:*&_v=20201019150411,6.4cm(2.5형),SATA3 (6Gb/s),,240GB,TLC(기타),3D낸드,,,562,425,58,30,0,0,3,16,201709,
삼성전자 CM871a M.2 SATA 병행수입,184310.0,https://prod.danawa.com/info/?pcode=4872599&cate=112760,삼성전자,4872599,//img.danawa.com/prod_img/500000/599/872/img/4872599_1.jpg?shrink=330:*&_v=20230214150727,M.2 (2280),SATA3 (6Gb/s),,256GB,,,,,520,430,nan,nan,0,0,nan,2,201702,
Sandisk Z400s M.2 SATA 벌크,,https://prod.danawa.com/info/?pcode=4342899&cate=112760,Sandisk,4342899,//img.danawa.com/prod_img/500000/899/342/img/4342899_1.jpg?shrink=330:*&_v=20200513172954,M.2 (2280),SATA3(6Gb/s),,128GB,MLC(토글),,,,520,330,nan,nan,0,0,nan,1,201608,
Lite-On ZETA M.2 SATA 중고,,https://prod.danawa.com/info/?pcode=3246338&cate=112760,Lite-On,3246338,//img.danawa.com/prod_img/500000/338/246/img/3246338_1.jpg?shrink=330:*&_v=20230515160654,M.2 (2280),SATA3 (6Gb/s),,128GB,,,,,520,150,nan,nan,0,0,nan,9,201506,
KingSpec XF Series M.2 NVMe 해외구매,200100.0,https://prod.danawa.com/info/?pcode=20206064&cate=112760,KingSpec,20206064,//img.danawa.com/prod_img/500000/064/206/img/20206064_1.jpg?shrink=330:*&_v=20230517143811,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,512GB,,3D낸드,,,"4,800","4,500",nan,nan,0,0,nan,0,202305,
ACCLAMATOR N20 Series M.2 NVMe 해외구매,47190.0,https://prod.danawa.com/info/?pcode=19306607&cate=112760,ACCLAMATOR,19306607,//img.danawa.com/prod_img/500000/607/306/img/19306607_1.jpg?shrink=330:*&_v=20230310171409,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,512GB,,3D낸드,,,"2,000",nan,nan,nan,0,0,nan,4,202303,
키오시아 BG5 KBG50ZNS M.2 2230 NVMe 벌크,,https://prod.danawa.com/info/?pcode=18788720&cate=112760,키오시아,18788720,//img.danawa.com/prod_img/500000/720/788/img/18788720_1.jpg?shrink=330:*&_v=20230118095408,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,256GB,TLC(토글),3D낸드,,,"3,400","1,900",350,360,0,0,nan,0,202301,
마이크론 2450 M.2 2230 NVMe 해외구매,,https://prod.danawa.com/info/?pcode=18753092&cate=112760,마이크론,18753092,//img.danawa.com/prod_img/500000/092/753/img/18753092_1.jpg?shrink=330:*&_v=20230427143720,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,,3D낸드,,,"3,500","3,000",450,500,0,0,nan,8,202301,
HP 옵티컬 베이 HDD 마운팅 브라켓,49900.0,https://prod.danawa.com/info/?pcode=18704723&cate=112760,HP,18704723,//img.danawa.com/prod_img/500000/723/704/img/18704723_1.jpg?shrink=330:*&_v=20230109171115,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,202301,
키오시아 BG4 KBG402ZNS M.2 2230 NVMe 벌크,,https://prod.danawa.com/info/?pcode=16291898&cate=112760,키오시아,16291898,//img.danawa.com/prod_img/500000/898/291/img/16291898_1.jpg?shrink=330:*&_v=20230113145042,M.2 (2230),PCIe3.0x4 (32GT/s),NVMe 1.3b,256GB,,,,,"2,000",800,200,150,0,0,nan,0,202201,
SSSTC CVB-CD128,19000.0,https://prod.danawa.com/info/?pcode=15405176&cate=112760,SSSTC,15405176,//img.danawa.com/prod_img/500000/176/405/img/15405176_1.jpg?shrink=330:*&_v=20220609180512,6.4cm(2.5형),SATA3 (6Gb/s),,128GB,TLC(기타),3D낸드,,,550,380,70,38,0,0,3,29,202110,
Synology M2D20 M.2 to PCI-E 컨버터,275000.0,https://prod.danawa.com/info/?pcode=14239667&cate=112760,Synology,14239667,//img.danawa.com/prod_img/500000/667/239/img/14239667_1.jpg?shrink=330:*&_v=20210520174042,,,,,,,,,nan,nan,nan,nan,0,0,5,0,202105,
Sandisk X300 중고,,https://prod.danawa.com/info/?pcode=11581853&cate=112760,Sandisk,11581853,//img.danawa.com/prod_img/500000/853/581/img/11581853_1.jpg?shrink=330:*&_v=20200617175736,6.4cm(2.5형),SATA3(6Gb/s),,256GB,,,,,520,470,91,57,0,0,nan,16,201412,
ADATA XPG GAMMIX S11 PRO M.2 NVMe 해외구매,80000.0,https://prod.danawa.com/info/?pcode=11036931&cate=112760,ADATA,11036931,//img.danawa.com/prod_img/500000/931/036/img/11036931_1.jpg?shrink=330:*&_v=20200513172202,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,256GB,TLC(기타),3D낸드,,,"3,500","1,200",220,290,0,0,nan,36,201902,
Western Digital WD SN720 M.2 NVMe 중고,,https://prod.danawa.com/info/?pcode=9724140&cate=112760,Western Digital,9724140,//img.danawa.com/prod_img/500000/140/724/img/9724140_1.jpg?shrink=330:*&_v=20200513172203,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,,,,,"3,000","2,400",400,185,0,0,nan,0,201910,
프레젠샵 2.5 to 3.5 2단 변환 가이드,870.0,https://prod.danawa.com/info/?pcode=8733152&cate=112760,프레젠샵,8733152,//img.danawa.com/prod_img/500000/152/733/img/8733152_1.jpg?shrink=330:*&_v=20190719094255,,,,,,,,,nan,nan,nan,nan,0,0,nan,0,201907,
킹패스트 F8N M.2 NVMe,,https://prod.danawa.com/info/?pcode=6528920&cate=112760,킹패스트,6528920,//img.danawa.com/prod_img/500000/920/528/img/6528920_1.jpg?shrink=330:*&_v=20201019172112,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,128GB,TLC(기타),3D낸드,,,"1,876",652,nan,nan,0,0,3,41,201810,
ESSENCORE KLEVV NEO N500,67840.0,https://prod.danawa.com/info/?pcode=6402210&cate=112760,ESSENCORE KLEVV,6402210,//img.danawa.com/prod_img/500000/210/402/img/6402210_1.jpg?shrink=330:*&_v=20190328163044,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,,3D낸드,,,520,500,nan,nan,0,0,3,36,201808,
KingDian S370,39800.0,https://prod.danawa.com/info/?pcode=6246336&cate=112760,KingDian,6246336,//img.danawa.com/prod_img/500000/336/246/img/6246336_1.jpg?shrink=330:*&_v=20201019175437,6.4cm(2.5형),SATA3 (6Gb/s),,128GB,MLC(기타),3D낸드,,,555,368,71,64,0,0,3,0,201806,
킹스톤 A1000 M.2 NVMe,174600.0,https://prod.danawa.com/info/?pcode=6194891&cate=112760,킹스톤,6194891,//img.danawa.com/prod_img/500000/891/194/img/6194891_1.jpg?shrink=330:*&_v=20200513165320,M.2 (2280),PCIe3.0x2 (16GT/s),NVMe,960GB,TLC(기타),3D낸드,,,"1,500","1,000",120,100,0,0,5,0,201806,
Sandisk X400 M.2 SATA 중고,,https://prod.danawa.com/info/?pcode=5566951&cate=112760,Sandisk,5566951,//img.danawa.com/prod_img/500000/951/566/img/5566951_1.jpg?shrink=330:*&_v=20200513172753,M.2 (2280),SATA3 (6Gb/s),,128GB,TLC(토글),,,,540,최대 340,93.5,60,0,0,nan,16,201710,
PNY CS1311B,,https://prod.danawa.com/info/?pcode=4966585&cate=112760,PNY,4966585,//img.danawa.com/prod_img/500000/585/966/img/4966585_1.jpg?shrink=330:*&_v=20191204104315,6.4cm(2.5형),SATA3 (6Gb/s),,128GB,TLC(기타),3D낸드,,,560,530,80,75,0,0,nan,61,201703,
킹스톤 S3 M.2 SATA 벌크,32000.0,https://prod.danawa.com/info/?pcode=3989853&cate=112760,킹스톤,3989853,//img.danawa.com/prod_img/500000/853/989/img/3989853_1.jpg?shrink=330:*&_v=20220609135129,M.2 (2280),SATA3 (6Gb/s),,128GB,,,,,500,425,77,73,0,0,3,11,201604,
트랜센드 MTS400 M.2 2242,,https://prod.danawa.com/info/?pcode=3498595&cate=112760,트랜센드,3498595,//img.danawa.com/prod_img/500000/595/498/img/3498595_1.jpg?shrink=330:*&_v=20211117161235,M.2 (2242),SATA3 (6Gb/s),,512GB,MLC(기타),,,,560,460,nan,nan,0,0,3,9,201408,
키오시아 KXG60ZNV M.2 NVMe 벌크,,https://prod.danawa.com/info/?pcode=15150230&cate=112760,키오시아,15150230,//img.danawa.com/prod_img/500000/230/150/img/15150230_1.jpg?shrink=330:*&_v=20230113103536,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),,,,"3,050","1,550",nan,nan,0,0,nan,0,202109,
컴이지 KINGDOM PM,,https://prod.danawa.com/info/?pcode=21690149&cate=112760,컴이지,21690149,//img.danawa.com/prod_img/500000/149/690/img/21690149_1.jpg?shrink=330:*&_v=20230912113449,M.2 (2280),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,419,409,nan,nan,0,0,3,59,202307,
Lite-On CL1-4D M.2 2242 NVMe 벌크,17470.0,https://prod.danawa.com/info/?pcode=21585623&cate=112760,Lite-On,21585623,//img.danawa.com/prod_img/500000/623/585/img/21585623_1.jpg?shrink=330:*&_v=20230718093757,M.2 (2242),PCIe3.0x4 (32GT/s),NVMe,256GB,TLC(기타),3D낸드,,,"2,200","1,100",nan,nan,0,0,nan,0,202307,
Lexar ARES M.2 NVMe 해외구매,76800.0,https://prod.danawa.com/info/?pcode=20529971&cate=112760,Lexar,20529971,//img.danawa.com/prod_img/500000/971/529/img/20529971_1.jpg?shrink=330:*&_v=20230613183607,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,512GB,TLC(기타),3D낸드,,,"7,400","4,400",800,800,0,0,nan,68,202306,
ADATA IM2P33F8 M.2 NVMe 벌크,17790.0,https://prod.danawa.com/info/?pcode=20505476&cate=112760,ADATA,20505476,//img.danawa.com/prod_img/500000/476/505/img/20505476_1.jpg?shrink=330:*&_v=20230613104421,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,256GB,TLC(기타),3D낸드,,,"2,100","1,600",120,85,0,0,nan,8,202306,
FANTOM VENOM8 UPGRADE KIT M.2 NVMe 해외구매,,https://prod.danawa.com/info/?pcode=20339300&cate=112760,FANTOM,20339300,//img.danawa.com/prod_img/500000/300/339/img/20339300_1.jpg?shrink=330:*&_v=20230526180814,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DDR4,DRAM 탑재,"7,400","6,000",nan,nan,0,0,nan,41,202305,
트로이씨앤씨 MTros MS820 M.2 SATA 벌크,,https://prod.danawa.com/info/?pcode=19960931&cate=112760,트로이씨앤씨,19960931,//img.danawa.com/prod_img/500000/931/960/img/19960931_1.jpg?shrink=330:*&_v=20230427150402,M.2 (2280),SATA3 (6Gb/s),,256GB,TLC(기타),3D낸드,,,560,510,nan,nan,0,0,nan,59,201909,
TeamGroup CARDEA Z44L M.2 NVMe 해외구매,49900.0,https://prod.danawa.com/info/?pcode=19713905&cate=112760,TeamGroup,19713905,//img.danawa.com/prod_img/500000/905/713/img/19713905_1.jpg?shrink=330:*&_v=20230410173216,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,500GB,TLC(기타),3D낸드,,,3.300,2.400,142,357,0,0,5,4,202304,
