name,price,link,company,product_seq,image,category,size,power_included,power_support,board_support,bay_133,bay_89,bay_64,pci_horizontal,pci_vertical,cooling_fan,led_fan,front_type,side_open,side_type,back_vent,front_vent,top_vent,bottom_vent,external_port,width,height,depth,gpu_size,cpu_cooler_size,power_size,liquid_cooler,radiator_top,radiator_front,radiator_rear,radiator_side,feature,led_color,reg_date,bookmark
2MONS 4U D650 핫스왑-8,,https://prod.danawa.com/info/?pcode=16660061&cate=112775,2MONS,16660061,//img.danawa.com/prod_img/500000/061/660/img/16660061_1.jpg?shrink=330:*&_v=20220323170638,랙마운트,랙마운트(4U),파워미포함,표준-ATX,0,,8,,7.0,,3.0,,,,,,,,,1,430.0,178.0,650.0,330.0,150.0,,,,,,,0,,202203,
PNC PARTNER  EVEREST PCI-E 1x to 16X 009S LED 라이저카드,5900.0,https://prod.danawa.com/info/?pcode=16264046&cate=112775,PNC PARTNER,16264046,//img.danawa.com/prod_img/500000/046/264/img/16264046_1.jpg?shrink=330:*&_v=20220510124056,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202201,
GEEEK A60 PLUS With Riser Cable,187000.0,https://prod.danawa.com/info/?pcode=11108073&cate=112775,GEEEK,11108073,//img.danawa.com/prod_img/500000/073/108/img/11108073_1.jpg?shrink=330:*&_v=20200629085456,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,2,,2.0,,,,,,아크릴,,,,,0,149.0,254.0,330.0,305.0,68.0,,,240.0,,,,0,,202004,
셀텍 E-U3 블랙 (기본),47520.0,https://prod.danawa.com/info/?pcode=9458058&cate=112775,셀텍,9458058,//img.danawa.com/prod_img/500000/058/458/img/9458058_1.jpg?shrink=330:*&_v=20190916090912,미니ITX,미니ITX(리틀밸리),,,0,,,1,,,,,,,,,,,,0,45.0,190.0,190.0,,,,,,,,,0,,201909,
CHENBRO RM41300 4U 랙마운트 (정품),243000.0,https://prod.danawa.com/info/?pcode=5880652&cate=112775,CHENBRO,5880652,//img.danawa.com/prod_img/500000/652/880/img/5880652_1.jpg?shrink=330:*&_v=20180208153743,랙마운트,랙마운트(4U),파워미포함,"표준-ATX, Mini-redundant",0,3,4,,7.0,,1.0,,,,,,120mm,,,1,430.0,176.0,546.0,,,,,,,,,0,,201802,
KRAFT KOREA T3 BLACK ITX CASE,,https://prod.danawa.com/info/?pcode=4589121&cate=112775,KRAFT KOREA,4589121,//img.danawa.com/prod_img/500000/121/589/img/4589121_1.jpg?shrink=330:*&_v=20170327152543,미니ITX,미니ITX(리틀밸리),파워미포함,DC to DC,0,,,1,,,,,,,통풍구,,,,,0,45.0,185.0,197.5,,,,,,,,,0,,201610,
라이트컴 COMS PCI Express 아답터 (BS755),11970.0,https://prod.danawa.com/info/?pcode=2677916&cate=112775,라이트컴 COMS,2677916,//img.danawa.com/prod_img/500000/916/677/img/2677916_1.jpg?shrink=330:*&_v=20181220143411,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201406,
SilverStone SST-RMS06-22,85000.0,https://prod.danawa.com/info/?pcode=19683875&cate=112775,SilverStone,19683875,//img.danawa.com/prod_img/500000/875/683/img/19683875_1.jpg?shrink=330:*&_v=20230407110533,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202304,
모드컴 BC-002 가상화폐 채굴용 케이스,,https://prod.danawa.com/info/?pcode=5351879&cate=112775,모드컴,5351879,//img.danawa.com/prod_img/500000/879/351/img/5351879_1.jpg?shrink=330:*&_v=20170726193020,,,,표준-ATX,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201707,
리안리 PCI-03X 올블랙,25000.0,https://prod.danawa.com/info/?pcode=2122437&cate=112775,리안리,2122437,//img.danawa.com/prod_img/500000/437/122/img/2122437_1.jpg?shrink=330:*&_v=20130705120805,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201307,
SilverStone SST-RMS03-26 아이보라,97000.0,https://prod.danawa.com/info/?pcode=21678905&cate=112775,SilverStone,21678905,//img.danawa.com/prod_img/500000/905/678/img/21678905_1.jpg?shrink=330:*&_v=20230721125417,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202307,
ALSEYE AI (해외 구매),110500.0,https://prod.danawa.com/info/?pcode=16120067&cate=112775,ALSEYE,16120067,//img.danawa.com/prod_img/500000/067/120/img/16120067_1.jpg?shrink=330:*&_v=20220106131251,PC케이스(ATX),미들타워,파워미포함,표준-ATX,23,,2,2,7.0,,4.0,1,,스윙도어,강화유리,140mm LED x1,140mm x3,,,3,225.0,465.0,485.0,360.0,175.0,,3.0,360.0,360.0,120.0,,0,RGB,202201,
투렉스 COIN MASTER,28710.0,https://prod.danawa.com/info/?pcode=6045844&cate=112775,투렉스,6045844,//img.danawa.com/prod_img/500000/844/045/img/6045844_1.jpg?shrink=330:*&_v=20181018111358,,,,표준-ATX,38,,2,2,,,,,,,,,,,,0,670.0,325.0,220.0,,,,,,,,,0,,201804,
셀텍 E-K3 ITX 120W 실버 (파워 어댑터 미포함),58000.0,https://prod.danawa.com/info/?pcode=2350209&cate=112775,셀텍,2350209,//img.danawa.com/prod_img/500000/209/350/img/2350209_1.jpg?shrink=330:*&_v=20131204171006,미니ITX,미니ITX(리틀밸리),DC to DC,DC to DC,0,,1,2,,,,,,,,,,,,0,220.0,72.0,235.0,,,,,,,,,0,,201312,
투렉스 DIY EX,72000.0,https://prod.danawa.com/info/?pcode=1554803&cate=112775,투렉스,1554803,//img.danawa.com/prod_img/500000/803/554/img/1554803_1.jpg?shrink=330:*&_v=20131021144235,,,,표준-ATX,38,,3,2,8.0,,,,,,,,,,,0,,,,,,,,,,,,0,,201112,
RMS RMS-4831S 랙마운트 4U (블랙),84000.0,https://prod.danawa.com/info/?pcode=140215&cate=112775,RMS,140215,//img.danawa.com/prod_img/large/group_280/140215_1.jpg?shrink=330:*&_v=20190925164059,랙마운트,랙마운트(4U),파워미포함,표준-ATX,0,3,7,,,,,,,,,80mm,120mm,,,1,221.0,177.0,480.0,,,,,,,,,0,,200602,
다얼유 태풍의 눈 2,290000.0,https://prod.danawa.com/info/?pcode=9388284&cate=112775,다얼유,9388284,//img.danawa.com/prod_img/500000/284/388/img/9388284_1.jpg?shrink=330:*&_v=20210906143032,,미들타워,,표준-ATX,38,,2,2,7.0,,7.0,7,,,강화유리,,120mm LED x3,120mm LED x1,120mm LED x3,3,248.0,572.0,625.0,400.0,180.0,,,,240.0,,,0,RGB,201909,
COUGAR CONQUER ESSENCE,303990.0,https://prod.danawa.com/info/?pcode=6482107&cate=112775,COUGAR,6482107,//img.danawa.com/prod_img/500000/107/482/img/6482107_1.jpg?shrink=330:*&_v=20200911095106,,미니타워,,표준-ATX,36,,2,3,5.0,,,,,,강화유리,,,,,2,233.0,480.0,522.0,350.0,160.0,200.0,,240.0,240.0,,,0,,201809,
Antec P101 SILENT (해외구매),161750.0,https://prod.danawa.com/info/?pcode=14652686&cate=112775,Antec,14652686,//img.danawa.com/prod_img/500000/686/652/img/14652686_1.jpg?shrink=330:*&_v=20210705094330,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,1,8,2,,,4.0,,,,,140mm x1,120mm x3,,,3,232.0,506.0,527.0,440.0,180.0,,3.0,,360.0,140.0,,0,,202107,
투렉스 DOMA F1 BOOSTER,50990.0,https://prod.danawa.com/info/?pcode=10992198&cate=112775,투렉스,10992198,//img.danawa.com/prod_img/500000/198/992/img/10992198_1.jpg?shrink=330:*&_v=20230313095546,,,,표준-ATX,38,,2,,7.0,,,,,,,,,,,0,510.0,267.0,285.0,,,,,,,,,0,,202004,
600 G5 SFF 먼지필터,3000.0,https://prod.danawa.com/info/?pcode=26446976&cate=112775,,26446976,//img.danawa.com/prod_img/500000/976/446/img/26446976_1.jpg?shrink=330:*&_v=20230804141704,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202308,
ASUS ROG STRIX RISER CABLE (해외구매),88100.0,https://prod.danawa.com/info/?pcode=15102995&cate=112775,ASUS,15102995,//img.danawa.com/prod_img/500000/995/102/img/15102995_1.jpg?shrink=330:*&_v=20210827093140,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202002,
써멀테이크 S100 강화유리 (Snow),69000.0,https://prod.danawa.com/info/?pcode=11501774&cate=112775,써멀테이크,11501774,//img.danawa.com/prod_img/500000/774/501/img/11501774_1.jpg?shrink=330:*&_v=20200624130053,PC케이스(M-ATX),미니타워,파워미포함,,36,,2,2,4.0,,1.0,,,,강화유리,120mm x1,,,,3,220.0,411.0,441.0,330.0,165.0,160.0,2.0,280.0,280.0,120.0,,0,,202006,
투렉스 DOMA8 PCI,41000.0,https://prod.danawa.com/info/?pcode=1474390&cate=112775,투렉스,1474390,//img.danawa.com/prod_img/500000/390/474/img/1474390_1.jpg?shrink=330:*&_v=20130628094234,,,,표준-ATX,0,,,,,,,,,,,,,,,0,221.0,290.0,230.0,,,,,,,,,0,,201108,
씨넥스존 ZACR ICS-255B 2U 랙마운트,,https://prod.danawa.com/info/?pcode=1097105&cate=112775,씨넥스존,1097105,//img.danawa.com/prod_img/500000/105/097/img/1097105_1.jpg?shrink=330:*&_v=20191216160512,랙마운트,랙마운트(2U),파워미포함,표준-ATX,0,2,6,,3.0,,,,,,,,"80mm x4, 중앙",,,1,221.0,88.8,600.0,,,,,,,,,0,,201005,
포게임 FORGAME S-J 강화유리,47030.0,https://prod.danawa.com/info/?pcode=14796527&cate=112775,포게임,14796527,//img.danawa.com/prod_img/500000/527/796/img/14796527_1.jpg?shrink=330:*&_v=20210726133039,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,450.0,370.0,300.0,160.0,180.0,2.0,240.0,240.0,120.0,,0,RGB,202107,
AMAQUEST AM-550N 4U,142000.0,https://prod.danawa.com/info/?pcode=6827344&cate=112775,AMAQUEST,6827344,//img.danawa.com/prod_img/500000/344/827/img/6827344_1.jpg?shrink=330:*&_v=20181211102820,랙마운트,랙마운트(4U),파워미포함,표준-ATX,0,2,6,,7.0,,2.0,,,,,80mm x2,,,,3,431.0,176.0,550.0,350.0,,,,,,,,0,,201812,
투렉스 DIY 1.5 (투명),48970.0,https://prod.danawa.com/info/?pcode=952177&cate=112775,투렉스,952177,//img.danawa.com/prod_img/500000/177/952/img/952177_1.jpg?shrink=330:*&_v=20190925164948,,,,,0,2,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,200910,
건평정보통신 IPLEX RHINO GEAR (블랙),240000.0,https://prod.danawa.com/info/?pcode=13001036&cate=112775,건평정보통신 IPLEX,13001036,//img.danawa.com/prod_img/500000/036/001/img/13001036_1.jpg?shrink=330:*&_v=20201224123300,,미들타워,,표준-ATX,38,,,,7.0,,3.0,,,,강화유리,,,,,2,255.0,580.0,685.0,350.0,190.0,220.0,,360.0,240.0,,,0,,202012,
투렉스 DOMA S1,51000.0,https://prod.danawa.com/info/?pcode=10375194&cate=112775,투렉스,10375194,//img.danawa.com/prod_img/500000/194/375/img/10375194_1.jpg?shrink=330:*&_v=20230313100035,,,,표준-ATX,38,,2,3,7.0,,,,,,,,,,,0,560.0,41.0,315.0,,,,,,,,,0,,202001,
써멀테이크 H200 TG RGB (Snow),,https://prod.danawa.com/info/?pcode=8849078&cate=112775,써멀테이크,8849078,//img.danawa.com/prod_img/500000/078/849/img/8849078_1.jpg?shrink=330:*&_v=20200612090542,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,1.0,,,,강화유리,120mm x1,,,,2,210.0,416.0,454.0,320.0,180.0,185.0,2.0,240.0,280.0,,,0,RGB,201908,
KRAFT KOREA IBOOK PLUS 120W DC to DC (12V 5A 60W),,https://prod.danawa.com/info/?pcode=3773431&cate=112775,KRAFT KOREA,3773431,//img.danawa.com/prod_img/500000/431/773/img/3773431_1.jpg?shrink=330:*&_v=20170327152900,HTPC 케이스,미니ITX(리틀밸리),DC to DC,DC to DC,36,,1,1,,,,,,,통풍구,,,,,1,310.0,65.0,252.0,,47.0,,,,,,,0,,201602,
투렉스 DIY PRO,,https://prod.danawa.com/info/?pcode=16269524&cate=112775,투렉스,16269524,//img.danawa.com/prod_img/500000/524/269/img/16269524_1.jpg?shrink=330:*&_v=20230313100300,,데스크탑,,표준-ATX,22,,3,,7.0,,,,,,,,,,,0,343.0,160.0,284.0,,,,,,,,,0,,202201,
Antec P5 (해외구매),105330.0,https://prod.danawa.com/info/?pcode=14652842&cate=112775,Antec,14652842,//img.danawa.com/prod_img/500000/842/652/img/14652842_1.jpg?shrink=330:*&_v=20230814132129,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,2,6,4.0,,2.0,,,,,120mm,140mm,,,2,195.0,395.0,475.0,360.0,156.0,200.0,2.0,,240.0,120.0,,0,,202107,
Antec P10 FLUX (해외구매),145450.0,https://prod.danawa.com/info/?pcode=14652674&cate=112775,Antec,14652674,//img.danawa.com/prod_img/500000/674/652/img/14652674_1.jpg?shrink=330:*&_v=20210705094215,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,3,3,7.0,,5.0,,,,,120mm x1,120mm x3,,120mm x1,2,220.0,486.0,477.0,350.0,175.0,205.0,3.0,,360.0,120.0,,0,,202107,
아이에스엔티 RPC-500NC,250000.0,https://prod.danawa.com/info/?pcode=14272778&cate=112775,아이에스엔티,14272778,//img.danawa.com/prod_img/500000/778/272/img/14272778_1.jpg?shrink=330:*&_v=20210525141016,랙마운트,랙마운트(4U),파워미포함,,0,3,2,,7.0,,1.0,,,,,,120mm x1,,,1,,177.0,450.0,,,,,,,,,0,,202105,
세컨드찬스 GEEKSTAR 332G 스톰 강화유리,139510.0,https://prod.danawa.com/info/?pcode=6875146&cate=112775,세컨드찬스 GEEKSTAR,6875146,//img.danawa.com/prod_img/500000/146/875/img/6875146_1.jpg?shrink=330:*&_v=20220527132851,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,5,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,211.0,495.0,455.0,385.0,165.0,205.0,3.0,280.0,280.0,120.0,,0,RGB,201812,
KRAFT KOREA CONDOR USB 3.0,,https://prod.danawa.com/info/?pcode=5695054&cate=112775,KRAFT KOREA,5695054,//img.danawa.com/prod_img/500000/054/695/img/5695054_1.jpg?shrink=330:*&_v=20190404164116,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,2,3,7.0,,3.0,,,,아크릴,120mm 블루 LED,120mm 블루 LED x2,,,3,205.0,440.0,450.0,340.0,155.0,190.0,2.0,,240.0,,,0,,201712,
써멀테이크 View 31 강화유리 RGB 에디션,192000.0,https://prod.danawa.com/info/?pcode=5387587&cate=112775,써멀테이크,5387587,//img.danawa.com/prod_img/500000/587/387/img/5387587_1.jpg?shrink=330:*&_v=20221104103644,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,3,10.0,,3.0,,,,강화유리,140mm RGB LED x 2,140mm RGB LED,,,3,250.0,497.0,511.0,420.0,180.0,220.0,1.0,360.0,360.0,140.0,,0,,201708,
라이트컴 COMS Express PCI 연장 아답터 (ITA522),6950.0,https://prod.danawa.com/info/?pcode=4013089&cate=112775,라이트컴 COMS,4013089,//img.danawa.com/prod_img/500000/089/013/img/4013089_1.jpg?shrink=330:*&_v=20181220142835,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201604,
SilverStone Precision PS11B-Q,,https://prod.danawa.com/info/?pcode=2946510&cate=112775,SilverStone Precision,2946510,//img.danawa.com/prod_img/500000/510/946/img/2946510_1.jpg?shrink=330:*&_v=20180112154759,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,2,3,2,7.0,,,,,,,,120mm,,,2,215.3,426.5,481.5,411.0,161.0,225.0,,,,,,0,,201501,
씨넥스존 ZACR ICS-445B 4U 랙마운트,,https://prod.danawa.com/info/?pcode=2605554&cate=112775,씨넥스존,2605554,//img.danawa.com/prod_img/500000/554/605/img/2605554_1.jpg?shrink=330:*&_v=20191216160033,랙마운트,랙마운트(4U),파워미포함,표준-ATX,0,3,7,,7.0,,,,,,,,120mm,,,1,221.0,177.0,450.0,,,,,,,,,0,,201405,
SilverStone FARA SST-FAR1B-PRO 해외구매,219430.0,https://prod.danawa.com/info/?pcode=16247864&cate=112775,SilverStone,16247864,//img.danawa.com/prod_img/500000/864/247/img/16247864_1.jpg?shrink=330:*&_v=20220121124943,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,1,4,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,207.0,446.0,390.0,322.0,165.0,160.0,2.0,240.0,280.0,120.0,,0,ARGB,202106,
Fractal Design Flex B-20 해외구매,109090.0,https://prod.danawa.com/info/?pcode=16198988&cate=112775,Fractal Design,16198988,//img.danawa.com/prod_img/500000/988/198/img/16198988_1.jpg?shrink=330:*&_v=20220117101047,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202010,
세컨드찬스 GEEKSTAR 320G 풀 아크릴 화이트 LED,139510.0,https://prod.danawa.com/info/?pcode=7853713&cate=112775,세컨드찬스 GEEKSTAR,7853713,//img.danawa.com/prod_img/500000/713/853/img/7853713_1.jpg?shrink=330:*&_v=20190503134952,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,4,4.0,,4.0,4,,,아크릴,120mm LED x1,120mm LED x3,,,3,230.0,545.0,470.0,380.0,165.0,215.0,3.0,120.0,360.0,120.0,,0,화이트,201905,
프라임디렉트 CPH001 PC본체 받침대,15000.0,https://prod.danawa.com/info/?pcode=1756902&cate=112775,프라임디렉트,1756902,//img.danawa.com/prod_img/500000/902/756/img/1756902_1.jpg?shrink=330:*&_v=20120821144549,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201208,
투렉스 NUDE-APT(아파트) 1단 기본형 블랙,78200.0,https://prod.danawa.com/info/?pcode=979420&cate=112775,투렉스,979420,//img.danawa.com/prod_img/500000/420/979/img/979420_1.jpg?shrink=330:*,,,,표준-ATX,6,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,200912,
써멀테이크 View 21 강화유리 에디션,113000.0,https://prod.danawa.com/info/?pcode=5520191&cate=112775,써멀테이크,5520191,//img.danawa.com/prod_img/500000/191/520/img/5520191_1.jpg?shrink=330:*&_v=20190404155421,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,1.0,,,,강화유리,120mm,,,,2,208.0,492.0,471.0,410.0,160.0,220.0,3.0,140.0,360.0,120.0,,0,,201709,
AMAQUEST X5503 3U 랙마운트,,https://prod.danawa.com/info/?pcode=3927781&cate=112775,AMAQUEST,3927781,//img.danawa.com/prod_img/500000/781/927/img/3927781_1.jpg?shrink=330:*&_v=20160719091604,랙마운트,랙마운트(3U),파워미포함,표준-ATX,0,3,6,,7.0,,,,,,,80mm,80mm x 2,,,1,432.0,133.0,500.0,,,,,,,,,0,,201603,
DAVEN D1 MESH 아크릴 (블랙),68760.0,https://prod.danawa.com/info/?pcode=11553416&cate=112775,DAVEN,11553416,//img.danawa.com/prod_img/500000/416/553/img/11553416_1.jpg?shrink=330:*&_v=20220512152808,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,4,,,아크릴,120mm LED x1,120mm LED x3,,,3,215.0,445.0,390.0,310.0,165.0,170.0,2.0,240.0,360.0,120.0,,0,RGB,202006,
DAVEN FT301 강화유리 (화이트),96000.0,https://prod.danawa.com/info/?pcode=9918084&cate=112775,DAVEN,9918084,//img.danawa.com/prod_img/500000/084/918/img/9918084_1.jpg?shrink=330:*&_v=20210316170233,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,4,7.0,,3.0,1,,,강화유리,120mm LED x1,120mm x2,,,3,210.0,452.0,409.0,360.0,160.0,210.0,2.0,240.0,240.0,,,0,화이트,201911,
"리안리 PW-PCI-4-90 라이저 케이블 (900mm, Black)",159000.0,https://prod.danawa.com/info/?pcode=28213712&cate=112775,리안리,28213712,//img.danawa.com/prod_img/500000/712/213/img/28213712_1.jpg?shrink=330:*&_v=20230913133000,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202309,
리안리 O11DEXL-1 업라이트 GPU 브라켓 (Black),10790.0,https://prod.danawa.com/info/?pcode=28213517&cate=112775,리안리,28213517,//img.danawa.com/prod_img/500000/517/213/img/28213517_1.jpg?shrink=330:*&_v=20230914075559,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202309,
darkFlash DLM4000 GLASS (블랙),52900.0,https://prod.danawa.com/info/?pcode=28212629&cate=112775,darkFlash,28212629,//img.danawa.com/prod_img/500000/629/212/img/28212629_1.jpg?shrink=330:*&_v=20230914151302,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,5.0,,1.0,1,강화유리,,강화유리,120mm LED x1,,,,6,230.0,456.0,440.0,405.0,165.0,250.0,3.0,360.0,,120.0,360.0,0,RGB,202309,
라벤타 PCI-E 1TO16X6P PCI 라이저카드,5760.0,https://prod.danawa.com/info/?pcode=15808979&cate=112775,라벤타,15808979,//img.danawa.com/prod_img/500000/979/808/img/15808979_1.jpg?shrink=330:*&_v=20211129173110,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202103,
투렉스 COIN CUBE,68500.0,https://prod.danawa.com/info/?pcode=14641280&cate=112775,투렉스,14641280,//img.danawa.com/prod_img/500000/280/641/img/14641280_1.jpg?shrink=330:*&_v=20210702094815,,,,표준-ATX,22,,2,,,,,,,,,,,,,0,670.0,350.0,237.0,,120.0,,,,,,,0,,202107,
어스큐레이션 6WAY 마이닝 케이스,25800.0,https://prod.danawa.com/info/?pcode=14634689&cate=112775,어스큐레이션,14634689,//img.danawa.com/prod_img/500000/689/634/img/14634689_1.jpg?shrink=330:*&_v=20210721130801,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202107,
ANIX 6way/8way 겸용 마이닝 케이스,27880.0,https://prod.danawa.com/info/?pcode=14296463&cate=112775,ANIX,14296463,//img.danawa.com/prod_img/500000/463/296/img/14296463_1.jpg?shrink=330:*&_v=20210702093007,,,,표준-ATX,0,,2,,,,,,,,,,,,,0,670.0,210.0,198.0,,,185.0,,,,,,0,,202105,
